"ID","ISBN","CATEGORY","TITLE","ARTIST","DATE","DESCRIPTION","PRICE","URL","THUMBAIL"
45,"4871828328",TENMA COMICS,ふぇちっしゅ！（＞＜）,岸里さとし,"2006-3-15","メニュー豊富なこだわりエロス！
収録作品「中一・ふぇちっしゅ！(＞＜)」「どうぶつになろっ！」「スリーピース」「MISS.ミステイク！」「セクキャバセレブ」「ハタチの約束」「MOTHER34」「箱女」「ヘルスＦ」
岸里さとし","895",http://www.akaneshinsha.co.jp/item/8247/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/08/4-87182-832-8.jpg
46,"4871828344",TENMACOMICS EX,禁断の艶熟夫人,笠間しろう,"2006-3-25","笠間しろう　待望のイラスト・コミック集！特別描き下ろし折り込みピンナップ付き
巻頭カラーイラスト4枚／カラーコミック12頁／コミック「近親恥辱」「艶尻未亡人」「淫縛調教」三部構成の濡れ狂う人妻媚肉淫画集
笠間しろう","1800",http://www.akaneshinsha.co.jp/item/8095/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/07/4-87182-834-4.jpg
47,"4871828387",TENMACOMICS LO,児犯鬼,冴樹高雄,"2006-4-15","「あってはならないこと」を「徹底的にあること」として事細かに表現する、ロリの鬼　再来！
収録作品「『夏』はソコにある」「子供の幸せは親の幸せ」「午前1時の託児所」「下校狩り」「姉妹狩り」「誘拐特典」「ちょーしゅーは週末」「雨の日はおむかえ」「お日様の下の二人」「イジワリングデート」
>冴樹高雄","895",http://www.akaneshinsha.co.jp/item/1070/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/4-87182-838-7.jpg
48,"4871828417",TENMACOMICS LO,ちっちゃいトコ♥スキ！,おおたたけし,"2006-4-25","穴フリークの皆様お待たせ致しました！穴という穴にどんどん突っ込み弄くりまくる一冊が出来ました！激しい責めに恍惚となる美少女達が満載のおおたたけし初作品集！！
収録作品「にゅるにゅるらぶりん」「いっぱい、絶対！おまじない！」「まりかのぷにぷに新体操」「すーぱーぴんちーお姫様！」「ちっちゃくたってガンバルもん！」「ゆーかのげっとだ！おにーちゃんポイント！」「イっちゃえ！ゆきなちゃん」
おおたたけし","952",http://www.akaneshinsha.co.jp/item/8031/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/06/4-87182-841-7.jpg
49,"4871828468",TENMACOMICS LO,乱暴しなさい,EB110SS,"2006-5-15","かわいいロリっこが、イヤイヤしながらも あそことか あんなとことか でアナタを受け入れる！彼女たちのあふれる愛に感服の1冊！！
収録作品「ホーミー SCORE 2」「おこちゃまソープ」「キッカケはオシリから」「ちょっとアナカセギ」「るりちゃんのお仕事」「今日は露天日」「幸せ顔は元気のミナモト」「すてきにコンプ」「小さい蟻、大きい蟻」「チアパイ13」
>EB110SS","895",http://www.akaneshinsha.co.jp/item/6334/,http://www.akaneshinsha.co.jp/wp-content/uploads/2015/11/4-87182-846-8.jpg
50,"4871828484",TENMA COMICS,ラブのま！,望月奈々,"2006-5-25","「幼なじみの桜子姉ちゃんは僕の学校の保健の先生。そしてその妹の弥生ちゃんは上級生（といっても子供っぽくてそんな気しないケド）。なぜか怒らせてしまった弥生ちゃんと仲直りしようと、桜子姉ちゃんに実技を交えて相談にのってもらったのに、さらに怒らせちゃったみたい！？」僕×優しいお姉さま×ツンデレ妹の三部作や、デビュー作など、バラエティに富んだ　望月奈々初作品集！！
収録作品「それいけ！ヘッポコ報道部」「うどん×縞パン×保健室」「ふたり×告白×初体験」「指輪×約束×木の下で」「Je vieans！」「先輩とぼく」「猫耳メイド・ニコ」「キスとスキの間に」「ナツキ忍法帖」「巫女さん大祈願」「Let’sウェイトレス魂」","895",http://www.akaneshinsha.co.jp/item/1072/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/4-87182-848-4.jpg
51,"4871828492",TENMACOMICS EX,熟母の淫らな肉尻,紫れいか,"2006-5-25","母子・兄妹・妊婦…刺激とスリルに満ちた禁断の痴獄の家族相姦！タブーを犯すのがこんなに興奮するなんて知らなかった！！
収録作品「性的兄妹の変体位」「妊婦妻のブルーな欲情」「三十路妊婦の近親痴獄」「肉感ママのお受験の秘穴」「恥辱放尿女狩り」「人妻変態姉妹になりそう」「制服妻本番しぼり汁」「ジェラシー凌姦魔」「ママと一緒に肉欲淫獄まで」
紫れいか","1000",http://www.akaneshinsha.co.jp/item/8111/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/07/4-87182-849-2.jpg
52,"4871828425",TENMACOMICS LO,無防備年齢宣言,嶺本八美,"2006-6-15","最近すっかり発育してきた妹　夏海ちゃんにムラムラしている春之お兄ちゃん。その前で、無謀に！無防備に！裸で動き回る夏海ちゃんにお兄ちゃんの理性はついにキレたっ！？そこからのネチネチにネットリを重ね合わせてリピートしたような「まさぐり・いぢり・こねくり・舐めまわし」で夏海ちゃんは何度も何度も何度も気持ちイくなってしまうのでした…。
少女をネチネチいぢらせたら世界最強の漫画家・嶺本八美が放つ、ロリコンの方以外にもお勧めできる全方位向け万能エロイ作品集！！
収録作品「無防備年齢宣言」「幼貝大戦争」「カエル尿望」「あゆの友釣り」「スペースインベーダー」「ふたりはともだち」
嶺本八美","895",http://www.akaneshinsha.co.jp/item/1071/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/4-87182-842-5.jpg
53,"4871828557",TENMACOMICS LO,ろりあな-Little Anal Collection-,氏家もく,"2006-6-24","このおしりがすごい！！少女アナル界最後の大物、氏家もく初の単行本！
この世で一番可憐なものが「少女のアナル」であることを知っている心ある人々にリスペクトされ続けている作家、氏家もくが精魂込めて描き続けた珠玉のロリータ漫画作品集。総24ページのたっぷりカラーで柔らかアナルを表現！すべての内容は少女のおしりのために！！
収録作品「お嬢様たちのほーかご」「おこづかい注意報」「ウソップ童話」「私の帰る場所」「Drop out」「5年3組ちゅいんてーる」「春の優等生たち」「木綿100％」「おしおき先生」「山小屋」「鬼ぃちゃん」「スキスキせんせえッ！」「憧れのヒト」","1000",http://www.akaneshinsha.co.jp/item/1073/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/4-87182-855-7.jpg
54,"487182862X",TENMACOMICS EX,淫熟妻の浮気な媚肉,青山一海,"2006-7-24","秘唇からしたたる美熟ミセスのおねだり汁…淫棒エキスを膣奥まで注ぎ尽くしたいの！！両穴全開リアルSEX９発収録！！
収録作品「若肉棒と誘惑の花弁」「奥様の素敵な贈りもの」「人妻おもちゃ狂い」「痴情ミセス不機嫌な果肉」「三十路妻・梨華子の目覚め」「借金返済はアナルで…」「責められ名器の愉楽」「悪女の条件-浮気な媚肉」「ハメられ地蔵・奥まだズッポリ」
青山一海","1000",http://www.akaneshinsha.co.jp/item/8108/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/07/4-87182-862-X.jpg
55,"4871828689",TENMACOMICS LO,ろぉーれぐ,朝木貴行,"2006-8-25","履けば脱ぐよりイヤラシイ、神秘のぱんつ「ローレグ」！！
そんなぱんつを履いた美少女が満載の純正・純粋・生粋のロリータ漫画が遂に完成！しかもエロい！！
収録作品「ろぉー水泳部！！」「ミキちゃんとヒミツのパネルトーク」「つーぷらすわん」「ボクんちメイド喫茶」「ツインテールと日常あるいは平凡な日々」「嬉野ローレグ研究所」「大きな桜の木の下で」
>朝木貴行","952",http://www.akaneshinsha.co.jp/item/1074/,http://www.akaneshinsha.co.jp/wp-content/uploads/2014/03/4-87182-868-9.jpg
56,"4871828662",TENMA COMICS,No Make,みずきえいむ,"2006-8-25","小悪魔っ娘から委員長まで…よりどりみどり！
収録作品「ぷりてぃがぁる」「who」「風紀番長」「蜜-ヒソカ-」「委員長」「A aweet girl」「図書室」「SISTER」
みずきえいむ","895",http://www.akaneshinsha.co.jp/item/8253/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/08/4-87182-866-2.jpg
57,"4871828697",TENMACOMICS LO,未成熟しょうじょ図鑑,ねんど。,"2006-9-15","カワイイはエロイ。
大きなおっぱいも良いものですが、育ちかけ膨らみかけた柔らかい胸も良いものです。この作品集には、そんな第2次性徴のスレンダーでツルツルでプニプニな姪っ子とか幼馴染とか女生徒とかをこれでもか、これでもか、これでもか、これでもか、まだか！もっとか！…と詰め込んでみました。
「ロリータはちょっと…」という方にお勧めしたい、人生転落の第一歩みたいな決定的Ｈ本！ここに誕生！！
収録作品「あんふぁんてりぶる」「Groovy　kind　of　love」「いとこどうし」「ひこうきぐも」「ゆりあ、たゆたう放物線」「Sweet　Valentine」「プリズム」「3月うさぎのみみちゃん」「我慢できるヨ！」「くろたんのいた日」「同じ屋根の下」
ねんど。","895",http://www.akaneshinsha.co.jp/item/8011/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/06/4-87182-869-7.jpg
58,"4871828700",TENMA COMICS,オトコノコ活動報告書,鷹勢優,"2006-9-25","大好評アンソロジー「好色少年のススメ」シリーズより初のコミックス！鷹勢優が描く、えっちで甘えん坊のオトコノコ満載のショタ作品集！
収録作品「おともだち」「COMPLEX　DOLLS」「刹那の如く」「おさわがせふぇろもん症候群」「And　I　love　you」「なまいきエプロン」「ヒミツのクラブ活動」「ずっと…。」「わいるどわいるどsickness」「ただいま魔法修行中！」
>鷹勢優","895",http://www.akaneshinsha.co.jp/item/6883/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/01/4-87182-870-0.jpg
59,"4871828719",TENMACOMICS EX,Ｍ女の遺伝子Ⅲ,三条友美,"2006-9-25","アナル不倫だけは許される！？痴獄の果ての夫婦愛…！！果恋と俊也の奈落のエクスタシーはまだまだ続く！！Ｍ女の遺伝子第3弾は「肛愛堕落妻編」！
収録作品「果恋の淫欲回帰」「隣の柔らかい尻穴妻」「果恋の肛開レイプ」「素敵な尻穴マゾ奥様」「尻穴いっぱいの愛精液」「肉根ローソク固め」「超絶戯二本刺し」「果てしなき二穴性奴の恋」「裂けて漏れる肛淫妻」「開かれた恥肉とバラの窓」
三条友美","1000",http://www.akaneshinsha.co.jp/item/7495/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/05/4-87182-871-9.jpg
60,"4871828727",TENMA COMICS,おとなになるまえに,関谷あさみ,"2006-10-14","いつから　とか　どうして　とか　俺は知らない。俺は妹の美花が好きだ。この想いを一生告げることはないだろう。でも、もしも美花が俺と同じ気持ちなら…何もかも捨ててしまってかまわない…その妹が、今日、彼氏を家に連れて来た。（「壁の向こう側」）
兄で在ること妹で在ることを切なく描いた「壁の向こう側」他、優しい愛にあふれる珠玉の11作品を収録した関谷あさみ待望のセカンドコミックス！！
収録作品「放課後恋愛」「放課後恋愛2」「いっしょにいてね」「大上さんが来た！」「八木家の食卓」「bitter black」「Sweet White」「冬籠もり」「raining」「ラブ・バブル・バス」「壁の向こう側」
>関谷あさみ","895",http://www.akaneshinsha.co.jp/item/6119/,http://www.akaneshinsha.co.jp/wp-content/uploads/2015/10/4-87182-872-7.jpg
61,"4871828735",TENMACOMICS LO,黄泉のマチ,町田ひらく,"2006-10-14","これが、世界最高のポルノグラフィー。
それは少女を犯すためだけに存在する組織・団体・会合・集団。名前などない。そこへ流されてきた薄幸の少女達は、裸にむかれ何人もの男達の相手をさせられる。華奢な肩を震わせ、薄い胸を上下させ、小さな腰をくねらせながら、少女は精を受け入れる。まだ幼い子宮がいっぱいになろうと何度も、何度も…
雑誌「COMIC　ＬＯ」掲載作品に大幅加筆修正。町田ひらくが描く少女猥画の到達点。
収録作品「たんぽぽの卵」（其の壱－六）「手をとりあって黄泉の国」「お絵描きロビンフッド」
町田ひらく","895",http://www.akaneshinsha.co.jp/item/7613/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/05/4-87182-873-5.jpg
62,"4871828778",TENMACOMICS LO,あなプリ-尻穴姫-,mizu,"2006-10-25","つるぺたクルロマン　堂々開幕！！とにかく「おしり」にこだわった「女子でおしり」な1冊！！
収録作品「一人にしないで」「Sugar Spot」「家族の条件」「内緒のホント」「Jumble Family-じゃんぶるふぁみりぃー-」「アメトムチ」「子供だまし」
mizu","895",http://www.akaneshinsha.co.jp/item/7655/,http://www.akaneshinsha.co.jp/wp-content/uploads/2016/05/4-87182-877-8.jpg
